"","Award","Min_Price...","Max_Price..."
"2474","Bib Gourmand",55,65
"2475","Bib Gourmand",55,55
"2476","1 MICHELIN Star",55,150
"2477","Bib Gourmand",55,105
"2478","Bib Gourmand",55,100
"2479","Bib Gourmand",55,140
"2480","Bib Gourmand",55,95
"2481","Bib Gourmand",55,115
"2482","2 MICHELIN Stars",55,180
"2483","2 MICHELIN Stars",55,265
"2484","2 MICHELIN Stars",55,265
"2485","1 MICHELIN Star",55,185
"2486","1 MICHELIN Star",55,160
"2487","1 MICHELIN Star",55,135
"2488","1 MICHELIN Star",55,365
"2489","1 MICHELIN Star",55,265
"2490","1 MICHELIN Star",55,185
"2491","1 MICHELIN Star",55,170
"2492","1 MICHELIN Star",55,270
"2493","1 MICHELIN Star",55,85
"2494","1 MICHELIN Star",55,95
"2495","1 MICHELIN Star",55,105
"2496","1 MICHELIN Star",55,130
"2497","1 MICHELIN Star",55,105
"2498","1 MICHELIN Star",55,140
"2499","Bib Gourmand",55,70
"2500","Bib Gourmand",55,85
"2501","Bib Gourmand",55,55
"2502","Bib Gourmand",55,55
"2503","Bib Gourmand",55,55
"2504","Bib Gourmand",55,55
"2505","Bib Gourmand",55,55
"2506","1 MICHELIN Star",55,120
"2507","1 MICHELIN Star",55,130
"2508","Bib Gourmand",55,55
"2509","1 MICHELIN Star",55,135
"2510","Bib Gourmand",55,55
"2511","Bib Gourmand",55,55
"2512","2 MICHELIN Stars",55,175
"2513","2 MICHELIN Stars",55,160
"2514","1 MICHELIN Star",55,75
"2515","1 MICHELIN Star",55,90
"2516","1 MICHELIN Star",55,115
"2517","1 MICHELIN Star",55,155
"2518","1 MICHELIN Star",55,125
"2519","1 MICHELIN Star",55,100
"2520","1 MICHELIN Star",55,165
"2521","1 MICHELIN Star",55,165
"2522","1 MICHELIN Star",55,200
"2523","1 MICHELIN Star",55,140
"2524","1 MICHELIN Star",55,140
"2525","1 MICHELIN Star",55,140
"2526","1 MICHELIN Star",55,135
"2527","1 MICHELIN Star",55,70
"2528","1 MICHELIN Star",55,110
"2529","1 MICHELIN Star",55,205
"2530","1 MICHELIN Star",55,190
"2531","1 MICHELIN Star",55,145
"2532","1 MICHELIN Star",55,150
"2533","1 MICHELIN Star",55,150
"2534","1 MICHELIN Star",55,140
"2535","1 MICHELIN Star",55,140
"2536","1 MICHELIN Star",55,140
"2537","Bib Gourmand",55,55
"2538","Bib Gourmand",55,65
"2539","Bib Gourmand",55,65
"2540","Bib Gourmand",55,80
"2541","Bib Gourmand",55,70
"2542","Bib Gourmand",55,55
"2543","Bib Gourmand",55,70
"2544","Bib Gourmand",55,75
"2545","Bib Gourmand",55,75
"2546","Bib Gourmand",55,55
"2547","Bib Gourmand",55,80
"2548","Bib Gourmand",55,55
"2549","Bib Gourmand",55,55
"2550","Bib Gourmand",55,65
"2551","1 MICHELIN Star",55,165
"2552","1 MICHELIN Star",55,190
"2553","1 MICHELIN Star",55,240
"2554","1 MICHELIN Star",55,70
"2555","1 MICHELIN Star",55,145
"2556","1 MICHELIN Star",55,240
"2557","Bib Gourmand",55,145
"2558","1 MICHELIN Star",60,200
"2559","1 MICHELIN Star",60,105
"2560","Bib Gourmand",60,65
"2561","Bib Gourmand",60,60
"2562","2 MICHELIN Stars",60,200
"2563","1 MICHELIN Star",60,155
"2564","1 MICHELIN Star",60,130
"2565","1 MICHELIN Star",60,175
"2566","1 MICHELIN Star",60,150
"2567","1 MICHELIN Star",60,115
"2568","1 MICHELIN Star",60,95
"2569","1 MICHELIN Star",60,110
"2570","1 MICHELIN Star",60,155
"2571","1 MICHELIN Star",60,165
"2572","1 MICHELIN Star",60,175
"2573","1 MICHELIN Star",60,155
"2574","1 MICHELIN Star",60,115
"2575","1 MICHELIN Star",60,150
"2576","1 MICHELIN Star",60,165
"2577","1 MICHELIN Star",60,115
"2578","1 MICHELIN Star",60,125
"2579","1 MICHELIN Star",60,165
"2580","1 MICHELIN Star",60,150
"2581","1 MICHELIN Star",60,270
"2582","1 MICHELIN Star",60,110
"2583","1 MICHELIN Star",60,115
"2584","1 MICHELIN Star",60,165
"2585","1 MICHELIN Star",60,135
"2586","1 MICHELIN Star",60,140
"2587","1 MICHELIN Star",60,130
"2588","1 MICHELIN Star",60,140
"2589","1 MICHELIN Star",60,190
"2590","1 MICHELIN Star",60,165
"2591","1 MICHELIN Star",60,190
"2592","1 MICHELIN Star",60,95
"2593","1 MICHELIN Star",60,135
"2594","1 MICHELIN Star",60,130
"2595","1 MICHELIN Star",60,155
"2596","1 MICHELIN Star",60,110
"2597","1 MICHELIN Star",60,140
"2598","1 MICHELIN Star",60,130
"2599","1 MICHELIN Star",60,200
"2600","Bib Gourmand",60,75
"2601","Bib Gourmand",60,60
"2602","Bib Gourmand",60,60
"2603","Bib Gourmand",60,65
"2604","Bib Gourmand",60,60
"2605","Bib Gourmand",60,60
"2606","Bib Gourmand",60,70
"2607","Bib Gourmand",60,60
"2608","Bib Gourmand",60,60
"2609","Bib Gourmand",60,60
"2610","Bib Gourmand",60,85
"2611","Bib Gourmand",60,60
"2612","1 MICHELIN Star",60,130
"2613","1 MICHELIN Star",60,200
"2614","Bib Gourmand",60,130
"2615","Bib Gourmand",60,110
"2616","Bib Gourmand",60,125
"2617","Bib Gourmand",60,90
"2618","Bib Gourmand",60,70
"2619","Bib Gourmand",60,110
"2620","1 MICHELIN Star",60,220
"2621","Bib Gourmand",60,70
"2622","1 MICHELIN Star",60,150
"2623","1 MICHELIN Star",60,150
"2624","2 MICHELIN Stars",60,200
"2625","2 MICHELIN Stars",60,190
"2626","1 MICHELIN Star",60,135
"2627","1 MICHELIN Star",60,120
"2628","1 MICHELIN Star",60,95
"2629","1 MICHELIN Star",60,155
"2630","1 MICHELIN Star",60,150
"2631","1 MICHELIN Star",60,85
"2632","1 MICHELIN Star",60,120
"2633","1 MICHELIN Star",60,100
"2634","1 MICHELIN Star",60,135
"2635","1 MICHELIN Star",60,90
"2636","1 MICHELIN Star",60,165
"2637","1 MICHELIN Star",60,140
"2638","1 MICHELIN Star",60,105
"2639","1 MICHELIN Star",60,90
"2640","1 MICHELIN Star",60,110
"2641","1 MICHELIN Star",60,100
"2642","1 MICHELIN Star",60,85
"2643","1 MICHELIN Star",60,160
"2644","1 MICHELIN Star",60,135
"2645","1 MICHELIN Star",60,155
"2646","1 MICHELIN Star",60,165
"2647","1 MICHELIN Star",60,140
"2648","1 MICHELIN Star",60,175
"2649","1 MICHELIN Star",60,130
"2650","1 MICHELIN Star",60,130
"2651","1 MICHELIN Star",60,165
"2652","1 MICHELIN Star",60,225
"2653","1 MICHELIN Star",60,175
"2654","1 MICHELIN Star",60,115
"2655","1 MICHELIN Star",60,185
"2656","1 MICHELIN Star",60,190
"2657","1 MICHELIN Star",60,160
"2658","1 MICHELIN Star",60,155
"2659","1 MICHELIN Star",60,160
"2660","1 MICHELIN Star",60,125
"2661","1 MICHELIN Star",60,195
"2662","1 MICHELIN Star",60,265
"2663","Bib Gourmand",60,150
"2664","Bib Gourmand",60,60
"2665","Bib Gourmand",60,60
"2666","Bib Gourmand",60,75
"2667","Bib Gourmand",60,75
"2668","Bib Gourmand",60,60
"2669","Bib Gourmand",60,85
"2670","Bib Gourmand",60,60
"2671","Bib Gourmand",60,60
"2672","Bib Gourmand",60,90
"2673","Bib Gourmand",60,60
"2674","Bib Gourmand",60,60
"2675","Bib Gourmand",60,60
"2676","Bib Gourmand",60,85
"2677","Bib Gourmand",60,60
"2678","Bib Gourmand",60,60
"2679","Bib Gourmand",60,60
"2680","Bib Gourmand",60,95
"2681","Bib Gourmand",60,60
"2682","Bib Gourmand",60,60
"2683","Bib Gourmand",60,60
"2684","Bib Gourmand",60,60
"2685","Bib Gourmand",60,70
"2686","Bib Gourmand",60,60
"2687","Bib Gourmand",60,60
"2688","Bib Gourmand",60,60
"2689","Bib Gourmand",60,60
"2690","Bib Gourmand",60,85
"2691","Bib Gourmand",60,60
"2692","Bib Gourmand",60,60
"2693","Bib Gourmand",60,60
"2694","Bib Gourmand",60,60
"2695","Bib Gourmand",60,60
"2696","Bib Gourmand",60,70
"2697","Bib Gourmand",60,60
"2698","Bib Gourmand",60,60
"2699","Bib Gourmand",60,60
"2700","Bib Gourmand",60,60
"2701","1 MICHELIN Star",60,175
"2702","Bib Gourmand",60,85
"2703","1 MICHELIN Star",60,60
"2704","1 MICHELIN Star",60,120
"2705","1 MICHELIN Star",60,145
"2706","1 MICHELIN Star",60,210
"2707","1 MICHELIN Star",60,185
"2708","1 MICHELIN Star",60,110
"2709","1 MICHELIN Star",60,85
"2710","1 MICHELIN Star",60,100
"2711","1 MICHELIN Star",60,75
"2712","1 MICHELIN Star",60,90
"2713","1 MICHELIN Star",60,60
"2714","1 MICHELIN Star",60,100
"2715","1 MICHELIN Star",60,130
"2716","Bib Gourmand",60,60
"2717","Bib Gourmand",60,60
"2718","Bib Gourmand",60,60
"2719","Bib Gourmand",60,60
"2720","Bib Gourmand",60,75
"2721","Bib Gourmand",60,60
"2722","Bib Gourmand",60,90
"2723","Bib Gourmand",60,60
"2724","Bib Gourmand",60,60
"2725","Bib Gourmand",60,80
"2726","1 MICHELIN Star",60,115
"2727","1 MICHELIN Star",60,140
"2728","Bib Gourmand",60,90
"2729","Bib Gourmand",60,60
"2730","Bib Gourmand",60,105
"2731","Bib Gourmand",60,60
"2732","Bib Gourmand",60,60
"2733","Bib Gourmand",60,80
"2734","1 MICHELIN Star",60,100
"2735","Bib Gourmand",60,60
"2736","Bib Gourmand",60,125
"2737","1 MICHELIN Star",60,165
"2738","1 MICHELIN Star",60,105
"2739","1 MICHELIN Star",60,150
"2740","1 MICHELIN Star",60,155
"2741","1 MICHELIN Star",60,125
"2742","1 MICHELIN Star",60,140
"2743","1 MICHELIN Star",60,150
"2744","1 MICHELIN Star",60,225
"2745","1 MICHELIN Star",60,140
"2746","1 MICHELIN Star",60,140
"2747","1 MICHELIN Star",60,110
"2748","1 MICHELIN Star",60,220
"2749","1 MICHELIN Star",60,175
"2750","Bib Gourmand",60,65
"2751","Bib Gourmand",60,60
"2752","Bib Gourmand",60,60
"2753","Bib Gourmand",60,60
"2754","2 MICHELIN Stars",60,160
"2755","1 MICHELIN Star",60,145
"2756","1 MICHELIN Star",60,105
"2757","1 MICHELIN Star",60,130
"2758","1 MICHELIN Star",60,130
"2759","1 MICHELIN Star",60,135
"2760","1 MICHELIN Star",60,170
"2761","1 MICHELIN Star",60,140
"2762","1 MICHELIN Star",60,165
"2763","1 MICHELIN Star",60,115
"2764","1 MICHELIN Star",60,145
"2765","Bib Gourmand",60,60
"2766","Bib Gourmand",60,60
"2767","2 MICHELIN Stars",60,185
"2768","1 MICHELIN Star",60,245
"2769","1 MICHELIN Star",65,200
"2770","1 MICHELIN Star",65,145
"2771","Bib Gourmand",65,140
"2772","Bib Gourmand",65,75
"2773","1 MICHELIN Star",65,130
"2774","1 MICHELIN Star",65,110
"2775","1 MICHELIN Star",65,130
"2776","1 MICHELIN Star",65,170
"2777","1 MICHELIN Star",65,170
"2778","Bib Gourmand",65,80
"2779","Bib Gourmand",65,65
"2780","Bib Gourmand",65,65
"2781","Bib Gourmand",65,65
"2782","1 MICHELIN Star",65,135
"2783","1 MICHELIN Star",65,150
"2784","Bib Gourmand",65,95
"2785","Bib Gourmand",65,65
"2786","Bib Gourmand",65,65
"2787","Bib Gourmand",65,65
"2788","1 MICHELIN Star",65,325
"2789","1 MICHELIN Star",65,165
"2790","1 MICHELIN Star",65,180
"2791","1 MICHELIN Star",65,205
"2792","1 MICHELIN Star",65,155
"2793","1 MICHELIN Star",65,185
"2794","Bib Gourmand",65,95
"2795","1 MICHELIN Star",65,135
"2796","1 MICHELIN Star",65,145
"2797","1 MICHELIN Star",65,210
"2798","1 MICHELIN Star",65,135
"2799","1 MICHELIN Star",65,100
"2800","1 MICHELIN Star",65,135
"2801","1 MICHELIN Star",65,135
"2802","1 MICHELIN Star",65,135
"2803","Bib Gourmand",65,70
"2804","Bib Gourmand",65,70
"2805","Bib Gourmand",65,70
"2806","1 MICHELIN Star",65,115
"2807","1 MICHELIN Star",65,170
"2808","1 MICHELIN Star",65,140
"2809","1 MICHELIN Star",65,115
"2810","1 MICHELIN Star",65,90
"2811","1 MICHELIN Star",65,105
"2812","1 MICHELIN Star",65,115
"2813","1 MICHELIN Star",65,285
"2814","1 MICHELIN Star",65,185
"2815","1 MICHELIN Star",65,230
"2816","1 MICHELIN Star",65,115
"2817","1 MICHELIN Star",65,140
"2818","Bib Gourmand",65,65
"2819","Bib Gourmand",65,65
"2820","Bib Gourmand",65,65
"2821","Bib Gourmand",65,65
"2822","Bib Gourmand",65,65
"2823","1 MICHELIN Star",65,130
"2824","Bib Gourmand",65,65
"2825","2 MICHELIN Stars",65,155
"2826","2 MICHELIN Stars",65,260
"2827","1 MICHELIN Star",65,245
"2828","2 MICHELIN Stars",65,165
"2829","1 MICHELIN Star",65,65
"2830","1 MICHELIN Star",65,105
"2831","1 MICHELIN Star",65,135
"2832","1 MICHELIN Star",65,110
"2833","1 MICHELIN Star",65,90
"2834","1 MICHELIN Star",65,100
"2835","1 MICHELIN Star",65,75
"2836","1 MICHELIN Star",65,65
"2837","Bib Gourmand",65,75
"2838","Bib Gourmand",65,65
"2839","Bib Gourmand",65,65
"2840","Bib Gourmand",65,65
"2841","Bib Gourmand",65,130
"2842","2 MICHELIN Stars",65,170
"2843","2 MICHELIN Stars",65,230
"2844","2 MICHELIN Stars",65,190
"2845","1 MICHELIN Star",65,220
"2846","1 MICHELIN Star",65,70
"2847","1 MICHELIN Star",65,195
"2848","1 MICHELIN Star",65,110
"2849","1 MICHELIN Star",65,145
"2850","1 MICHELIN Star",65,175
"2851","1 MICHELIN Star",65,225
"2852","1 MICHELIN Star",65,90
"2853","1 MICHELIN Star",65,90
"2854","1 MICHELIN Star",65,130
"2855","1 MICHELIN Star",65,95
"2856","1 MICHELIN Star",65,65
"2857","1 MICHELIN Star",65,110
"2858","1 MICHELIN Star",65,140
"2859","1 MICHELIN Star",65,195
"2860","1 MICHELIN Star",65,130
"2861","1 MICHELIN Star",65,90
"2862","1 MICHELIN Star",65,110
"2863","1 MICHELIN Star",65,110
"2864","1 MICHELIN Star",65,110
"2865","1 MICHELIN Star",65,175
"2866","1 MICHELIN Star",65,130
"2867","1 MICHELIN Star",65,105
"2868","1 MICHELIN Star",65,140
"2869","1 MICHELIN Star",65,140
"2870","1 MICHELIN Star",65,110
"2871","1 MICHELIN Star",65,190
"2872","1 MICHELIN Star",65,170
"2873","1 MICHELIN Star",65,100
"2874","1 MICHELIN Star",65,195
"2875","1 MICHELIN Star",65,105
"2876","1 MICHELIN Star",65,130
"2877","1 MICHELIN Star",65,200
"2878","1 MICHELIN Star",65,155
"2879","1 MICHELIN Star",65,155
"2880","1 MICHELIN Star",65,110
"2881","1 MICHELIN Star",65,140
"2882","1 MICHELIN Star",65,165
"2883","1 MICHELIN Star",65,225
"2884","1 MICHELIN Star",65,135
"2885","1 MICHELIN Star",65,80
"2886","1 MICHELIN Star",65,110
"2887","1 MICHELIN Star",65,115
"2888","1 MICHELIN Star",65,130
"2889","1 MICHELIN Star",65,140
"2890","1 MICHELIN Star",65,235
"2891","1 MICHELIN Star",65,105
"2892","1 MICHELIN Star",65,135
"2893","1 MICHELIN Star",65,110
"2894","1 MICHELIN Star",65,150
"2895","1 MICHELIN Star",65,120
"2896","1 MICHELIN Star",65,100
"2897","1 MICHELIN Star",65,190
"2898","1 MICHELIN Star",65,135
"2899","1 MICHELIN Star",65,130
"2900","1 MICHELIN Star",65,190
"2901","1 MICHELIN Star",65,150
"2902","1 MICHELIN Star",65,85
"2903","1 MICHELIN Star",65,140
"2904","1 MICHELIN Star",65,175
"2905","1 MICHELIN Star",65,165
"2906","1 MICHELIN Star",65,150
"2907","1 MICHELIN Star",65,155
"2908","1 MICHELIN Star",65,110
"2909","1 MICHELIN Star",65,165
"2910","1 MICHELIN Star",65,195
"2911","1 MICHELIN Star",65,175
"2912","Bib Gourmand",65,65
"2913","Bib Gourmand",65,65
"2914","Bib Gourmand",65,100
"2915","Bib Gourmand",65,65
"2916","Bib Gourmand",65,65
"2917","Bib Gourmand",65,75
"2918","Bib Gourmand",65,65
"2919","Bib Gourmand",65,65
"2920","Bib Gourmand",65,65
"2921","Bib Gourmand",65,65
"2922","Bib Gourmand",65,65
"2923","1 MICHELIN Star",65,75
"2924","1 MICHELIN Star",65,475
"2925","Bib Gourmand",65,65
"2926","1 MICHELIN Star",65,210
"2927","1 MICHELIN Star",65,155
"2928","Bib Gourmand",65,95
"2929","1 MICHELIN Star",65,80
"2930","1 MICHELIN Star",65,120
"2931","1 MICHELIN Star",65,125
"2932","1 MICHELIN Star",65,105
"2933","1 MICHELIN Star",65,100
"2934","1 MICHELIN Star",65,100
"2935","Bib Gourmand",65,65
"2936","Bib Gourmand",65,65
"2937","Bib Gourmand",65,65
"2938","2 MICHELIN Stars",65,225
"2939","2 MICHELIN Stars",65,115
"2940","1 MICHELIN Star",65,135
"2941","1 MICHELIN Star",65,155
"2942","1 MICHELIN Star",65,155
"2943","1 MICHELIN Star",65,115
"2944","1 MICHELIN Star",65,145
"2945","1 MICHELIN Star",65,155
"2946","Bib Gourmand",65,65
"2947","Bib Gourmand",65,65
"2948","Bib Gourmand",65,65
"2949","Bib Gourmand",65,65
"2950","Bib Gourmand",65,65
"2951","Bib Gourmand",65,65
"2952","Bib Gourmand",65,85
"2953","Bib Gourmand",65,65
"2954","Bib Gourmand",65,65
"2955","Bib Gourmand",65,65
"2956","Bib Gourmand",65,65
"2957","1 MICHELIN Star",65,85
"2958","Bib Gourmand",65,110
"2959","1 MICHELIN Star",65,150
"2960","1 MICHELIN Star",65,65
"2961","2 MICHELIN Stars",65,260
"2962","1 MICHELIN Star",65,125
"2963","1 MICHELIN Star",65,160
"2964","1 MICHELIN Star",65,145
"2965","1 MICHELIN Star",65,130
"2966","1 MICHELIN Star",65,195
"2967","1 MICHELIN Star",65,115
"2968","Bib Gourmand",65,65
"2969","Bib Gourmand",65,95
"2970","Bib Gourmand",65,65
"2971","Bib Gourmand",65,65
"2972","Bib Gourmand",65,65
"2973","1 MICHELIN Star",70,225
"2974","1 MICHELIN Star",70,470
"2975","1 MICHELIN Star",70,200
"2976","Bib Gourmand",70,140
"2977","Bib Gourmand",70,145
"2978","3 MICHELIN Stars",70,315
"2979","2 MICHELIN Stars",70,205
"2980","1 MICHELIN Star",70,315
"2981","1 MICHELIN Star",70,70
"2982","1 MICHELIN Star",70,365
"2983","1 MICHELIN Star",70,135
"2984","1 MICHELIN Star",70,130
"2985","1 MICHELIN Star",70,160
"2986","1 MICHELIN Star",70,170
"2987","1 MICHELIN Star",70,185
"2988","1 MICHELIN Star",70,205
"2989","1 MICHELIN Star",70,130
"2990","1 MICHELIN Star",70,545
"2991","1 MICHELIN Star",70,80
"2992","2 MICHELIN Stars",70,250
"2993","1 MICHELIN Star",70,150
"2994","1 MICHELIN Star",70,115
"2995","1 MICHELIN Star",70,115
"2996","1 MICHELIN Star",70,125
"2997","1 MICHELIN Star",70,130
"2998","1 MICHELIN Star",70,150
"2999","1 MICHELIN Star",70,130
"3000","1 MICHELIN Star",70,105
"3001","1 MICHELIN Star",70,210
"3002","1 MICHELIN Star",70,215
"3003","1 MICHELIN Star",70,150
"3004","1 MICHELIN Star",70,105
"3005","1 MICHELIN Star",70,170
"3006","Bib Gourmand",70,130
"3007","Bib Gourmand",70,70
"3008","Bib Gourmand",70,70
"3009","1 MICHELIN Star",70,150
"3010","1 MICHELIN Star",70,145
"3011","1 MICHELIN Star",70,130
"3012","1 MICHELIN Star",70,125
"3013","1 MICHELIN Star",70,235
"3014","1 MICHELIN Star",70,95
"3015","1 MICHELIN Star",70,70
"3016","1 MICHELIN Star",70,95
"3017","1 MICHELIN Star",70,130
"3018","Bib Gourmand",70,70
"3019","Bib Gourmand",70,70
"3020","1 MICHELIN Star",70,150
"3021","Bib Gourmand",70,100
"3022","Bib Gourmand",70,105
"3023","Bib Gourmand",70,125
"3024","Bib Gourmand",70,100
"3025","Bib Gourmand",70,105
"3026","Bib Gourmand",70,155
"3027","Bib Gourmand",70,115
"3028","1 MICHELIN Star",70,95
"3029","1 MICHELIN Star",70,175
"3030","1 MICHELIN Star",70,160
"3031","1 MICHELIN Star",70,105
"3032","1 MICHELIN Star",70,160
"3033","1 MICHELIN Star",70,150
"3034","1 MICHELIN Star",70,115
"3035","1 MICHELIN Star",70,115
"3036","1 MICHELIN Star",70,90
"3037","1 MICHELIN Star",70,155
"3038","1 MICHELIN Star",70,145
"3039","1 MICHELIN Star",70,130
"3040","1 MICHELIN Star",70,185
"3041","1 MICHELIN Star",70,220
"3042","1 MICHELIN Star",70,190
"3043","1 MICHELIN Star",70,200
"3044","1 MICHELIN Star",70,130
"3045","1 MICHELIN Star",70,140
"3046","1 MICHELIN Star",70,140
"3047","1 MICHELIN Star",70,140
"3048","1 MICHELIN Star",70,230
"3049","1 MICHELIN Star",70,105
"3050","1 MICHELIN Star",70,125
"3051","1 MICHELIN Star",70,125
"3052","1 MICHELIN Star",70,190
"3053","Bib Gourmand",70,70
"3054","Bib Gourmand",70,85
"3055","Bib Gourmand",70,75
"3056","2 MICHELIN Stars",70,275
"3057","1 MICHELIN Star",70,125
"3058","Bib Gourmand",70,70
"3059","Bib Gourmand",70,70
"3060","Bib Gourmand",70,70
"3061","2 MICHELIN Stars",70,225
"3062","2 MICHELIN Stars",70,190
"3063","2 MICHELIN Stars",70,195
"3064","1 MICHELIN Star",70,120
"3065","1 MICHELIN Star",70,215
"3066","1 MICHELIN Star",70,90
"3067","1 MICHELIN Star",70,105
"3068","1 MICHELIN Star",70,150
"3069","1 MICHELIN Star",70,105
"3070","1 MICHELIN Star",70,105
"3071","1 MICHELIN Star",70,90
"3072","1 MICHELIN Star",70,110
"3073","1 MICHELIN Star",70,75
"3074","1 MICHELIN Star",70,130
"3075","1 MICHELIN Star",70,95
"3076","1 MICHELIN Star",70,155
"3077","1 MICHELIN Star",70,120
"3078","1 MICHELIN Star",70,130
"3079","1 MICHELIN Star",70,110
"3080","1 MICHELIN Star",70,130
"3081","1 MICHELIN Star",70,140
"3082","1 MICHELIN Star",70,140
"3083","1 MICHELIN Star",70,95
"3084","1 MICHELIN Star",70,100
"3085","1 MICHELIN Star",70,175
"3086","1 MICHELIN Star",70,215
"3087","1 MICHELIN Star",70,110
"3088","1 MICHELIN Star",70,100
"3089","1 MICHELIN Star",70,160
"3090","1 MICHELIN Star",70,100
"3091","1 MICHELIN Star",70,130
"3092","1 MICHELIN Star",70,110
"3093","1 MICHELIN Star",70,110
"3094","1 MICHELIN Star",70,70
"3095","1 MICHELIN Star",70,175
"3096","1 MICHELIN Star",70,155
"3097","1 MICHELIN Star",70,125
"3098","1 MICHELIN Star",70,120
"3099","1 MICHELIN Star",70,170
"3100","1 MICHELIN Star",70,125
"3101","1 MICHELIN Star",70,165
"3102","1 MICHELIN Star",70,165
"3103","1 MICHELIN Star",70,140
"3104","1 MICHELIN Star",70,120
"3105","1 MICHELIN Star",70,225
"3106","1 MICHELIN Star",70,190
"3107","1 MICHELIN Star",70,140
"3108","1 MICHELIN Star",70,175
"3109","1 MICHELIN Star",70,170
"3110","1 MICHELIN Star",70,145
"3111","1 MICHELIN Star",70,140
"3112","1 MICHELIN Star",70,150
"3113","1 MICHELIN Star",70,190
"3114","1 MICHELIN Star",70,185
"3115","1 MICHELIN Star",70,155
"3116","1 MICHELIN Star",70,140
"3117","1 MICHELIN Star",70,245
"3118","1 MICHELIN Star",70,190
"3119","Bib Gourmand",70,70
"3120","Bib Gourmand",70,75
"3121","Bib Gourmand",70,70
"3122","Bib Gourmand",70,70
"3123","Bib Gourmand",70,70
"3124","Bib Gourmand",70,70
"3125","Bib Gourmand",70,70
"3126","Bib Gourmand",70,100
"3127","Bib Gourmand",70,70
"3128","Bib Gourmand",70,70
"3129","Bib Gourmand",70,70
"3130","Bib Gourmand",70,70
"3131","Bib Gourmand",70,105
"3132","Bib Gourmand",70,70
"3133","Bib Gourmand",70,70
"3134","Bib Gourmand",70,70
"3135","Bib Gourmand",70,70
"3136","Bib Gourmand",70,70
"3137","Bib Gourmand",70,70
"3138","Bib Gourmand",70,70
"3139","Bib Gourmand",70,70
"3140","Bib Gourmand",70,70
"3141","Bib Gourmand",70,70
"3142","1 MICHELIN Star",70,195
"3143","1 MICHELIN Star",70,105
"3144","1 MICHELIN Star",70,270
"3145","1 MICHELIN Star",70,165
"3146","1 MICHELIN Star",70,155
"3147","1 MICHELIN Star",70,190
"3148","Bib Gourmand",70,125
"3149","Bib Gourmand",70,125
"3150","Bib Gourmand",70,115
"3151","Bib Gourmand",70,130
"3152","Bib Gourmand",70,100
"3153","1 MICHELIN Star",70,105
"3154","1 MICHELIN Star",70,90
"3155","Bib Gourmand",70,100
"3156","Bib Gourmand",70,90
"3157","Bib Gourmand",70,70
"3158","Bib Gourmand",70,70
"3159","Bib Gourmand",70,70
"3160","2 MICHELIN Stars",70,365
"3161","1 MICHELIN Star",70,255
"3162","1 MICHELIN Star",70,210
"3163","1 MICHELIN Star",70,70
"3164","1 MICHELIN Star",70,185
"3165","1 MICHELIN Star",70,110
"3166","1 MICHELIN Star",70,145
"3167","1 MICHELIN Star",70,145
"3168","1 MICHELIN Star",70,220
"3169","1 MICHELIN Star",70,265
"3170","1 MICHELIN Star",70,185
"3171","1 MICHELIN Star",70,160
"3172","Bib Gourmand",70,70
"3173","2 MICHELIN Stars",75,245
"3174","1 MICHELIN Star",75,110
"3175","1 MICHELIN Star",75,180
"3176","1 MICHELIN Star",75,75
"3177","1 MICHELIN Star",75,90
"3178","Bib Gourmand",75,75
"3179","1 MICHELIN Star",75,210
"3180","1 MICHELIN Star",75,145
"3181","Bib Gourmand",75,100
"3182","Bib Gourmand",75,80
"3183","Bib Gourmand",75,145
"3184","2 MICHELIN Stars",75,260
"3185","2 MICHELIN Stars",75,265
"3186","2 MICHELIN Stars",75,205
"3187","1 MICHELIN Star",75,135
"3188","1 MICHELIN Star",75,140
"3189","1 MICHELIN Star",75,100
"3190","1 MICHELIN Star",75,105
"3191","1 MICHELIN Star",75,100
"3192","1 MICHELIN Star",75,140
"3193","1 MICHELIN Star",75,115
"3194","1 MICHELIN Star",75,110
"3195","1 MICHELIN Star",75,175
"3196","Bib Gourmand",75,75
"3197","Bib Gourmand",75,80
"3198","Bib Gourmand",75,75
"3199","1 MICHELIN Star",75,90
"3200","1 MICHELIN Star",75,180
"3201","Bib Gourmand",75,95
"3202","Bib Gourmand",75,90
"3203","Bib Gourmand",75,115
"3204","1 MICHELIN Star",75,150
"3205","Bib Gourmand",75,75
"3206","1 MICHELIN Star",75,195
"3207","1 MICHELIN Star",75,195
"3208","1 MICHELIN Star",75,75
"3209","1 MICHELIN Star",75,120
"3210","1 MICHELIN Star",75,150
"3211","1 MICHELIN Star",75,205
"3212","Bib Gourmand",75,95
"3213","1 MICHELIN Star",75,75
"3214","1 MICHELIN Star",75,75
"3215","1 MICHELIN Star",75,75
"3216","1 MICHELIN Star",75,160
"3217","1 MICHELIN Star",75,75
"3218","1 MICHELIN Star",75,75
"3219","1 MICHELIN Star",75,75
"3220","1 MICHELIN Star",75,75
"3221","1 MICHELIN Star",75,75
"3222","1 MICHELIN Star",75,75
"3223","1 MICHELIN Star",75,85
"3224","1 MICHELIN Star",75,85
"3225","Bib Gourmand",75,75
"3226","Bib Gourmand",75,80
"3227","Bib Gourmand",75,100
"3228","Bib Gourmand",75,75
"3229","Bib Gourmand",75,120
"3230","1 MICHELIN Star",75,320
"3231","1 MICHELIN Star",75,115
"3232","1 MICHELIN Star",75,165
